analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag7,p_value_lag7,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_cluster_0_yearly_True_window_9_lags_1_sinusoidal_yes_quadratic,True,9,quadratic_lags_1_sinusoidal_yes,0.466,0.0,415.594,423.369,True,True,False,0.466,-0.108,0,1.799,2.09,0.121,1.269,0.059,,,,,,,,,1.017,1.005,0.513,0.866
Croplands_cluster_0_yearly_True_window_9_lags_2_sinusoidal_yes_quadratic,True,9,quadratic_lags_2_sinusoidal_yes,0.404,0.073,400.548,408.097,True,True,False,0.863,-1.607,0,1.557,1.601,0.608,,,1.03,0.005,,,,,,,1.014,1.0,0.818,0.627
Croplands_cluster_0_yearly_True_window_9_lags_3_sinusoidal_yes_quadratic,True,9,quadratic_lags_3_sinusoidal_yes,0.305,0.018,381.854,389.168,True,True,False,0.573,-1.305,0,1.665,1.689,0.161,,,,,1.014,0.112,,,,,1.007,1.003,0.424,0.541
Croplands_cluster_0_yearly_True_window_9_lags_4_sinusoidal_yes_quadratic,True,9,quadratic_lags_4_sinusoidal_yes,0.364,0.054,367.284,374.352,True,True,False,0.75,-0.009,0,1.73,2.012,0.957,,,,,,,1.271,0.01,,,1.001,1.01,0.556,0.985
Croplands_cluster_0_yearly_True_window_9_lags_7_sinusoidal_yes_quadratic,True,9,quadratic_lags_7_sinusoidal_yes,0.151,0.912,321.179,327.446,True,True,False,0.54,-2.09,0,1.771,2.042,0.242,,,,,,,,,1.167,0.573,1.0,1.103,0.403,0.426
Croplands_cluster_0_yearly_False_window_10_lags_none_sinusoidal_no_quadratic,False,10,quadratic_lags_none_sinusoidal_no,0.016,0.819,857.786,863.697,False,True,False,0.692,-0.062,0,1.721,1.721,0.365,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_10_lags_1_sinusoidal_no_quadratic,False,10,quadratic_lags_1_sinusoidal_no,0.016,0.6,794.806,802.611,False,True,False,1.258,-0.2,0,1.761,1.768,0.603,1.007,0.85,,,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_10_lags_2_sinusoidal_no_quadratic,False,10,quadratic_lags_2_sinusoidal_no,0.117,0.104,763.268,770.995,True,True,False,1.193,-0.212,0,1.869,1.894,0.349,,,1.025,0.021,,,,,,,,,,
Croplands_cluster_0_yearly_False_window_10_lags_3_sinusoidal_no_quadratic,False,10,quadratic_lags_3_sinusoidal_no,0.152,0.085,745.774,753.422,False,True,True,1.588,-0.057,0,1.99,2.0,0.742,,,,,1.009,0.007,,,,,,,,
Croplands_cluster_0_yearly_False_window_10_lags_4_sinusoidal_no_quadratic,False,10,quadratic_lags_4_sinusoidal_no,0.091,0.053,734.549,742.116,False,True,False,1.494,-0.155,0,2.089,2.146,0.762,,,,,,,1.057,0.077,,,,,,
Croplands_cluster_0_yearly_False_window_10_lags_7_sinusoidal_no_quadratic,False,10,quadratic_lags_7_sinusoidal_no,0.145,0.026,686.472,693.786,False,True,True,1.626,-0.053,0,1.875,1.884,0.634,,,,,,,,,1.009,0.014,,,,
Croplands_cluster_0_yearly_False_window_10_lags_none_sinusoidal_yes_quadratic,False,10,quadratic_lags_none_sinusoidal_yes,0.074,0.761,858.602,868.453,False,True,False,0.76,-0.229,0,1.722,1.723,0.34,,,,,,,,,,,1.001,1.0,0.735,0.098
Croplands_cluster_0_yearly_False_window_10_lags_1_sinusoidal_yes_quadratic,False,10,quadratic_lags_1_sinusoidal_yes,0.019,0.659,798.61,810.317,False,True,False,1.255,-0.219,0,1.762,1.77,0.609,1.007,0.873,,,,,,,,,1.0,1.001,0.709,0.863
Croplands_cluster_0_yearly_False_window_10_lags_2_sinusoidal_yes_quadratic,False,10,quadratic_lags_2_sinusoidal_yes,0.146,0.074,765.568,777.159,True,True,False,1.127,-0.23,0,1.875,1.907,0.293,,,1.025,0.017,,,,,,,1.002,1.005,0.987,0.224
Croplands_cluster_0_yearly_False_window_10_lags_3_sinusoidal_yes_quadratic,False,10,quadratic_lags_3_sinusoidal_yes,0.193,0.064,747.307,758.779,False,True,True,1.632,-0.26,0,1.991,2.001,0.723,,,,,1.009,0.005,,,,,1.0,1.0,0.662,0.164
Croplands_cluster_0_yearly_False_window_10_lags_4_sinusoidal_yes_quadratic,False,10,quadratic_lags_4_sinusoidal_yes,0.113,0.046,737.342,748.693,False,True,False,1.487,-0.324,0,2.093,2.154,0.709,,,,,,,1.058,0.069,,,1.0,1.003,0.871,0.314
Croplands_cluster_0_yearly_False_window_10_lags_7_sinusoidal_yes_quadratic,False,10,quadratic_lags_7_sinusoidal_yes,0.148,0.037,690.273,701.244,False,True,True,1.619,-0.073,0,1.877,1.889,0.639,,,,,,,,,1.009,0.019,1.002,1.001,0.729,0.817
Croplands_cluster_0_yearly_True_window_10_lags_none_sinusoidal_no_quadratic,True,10,quadratic_lags_none_sinusoidal_no,0.6,0.0,416.243,420.239,True,True,False,0.906,0.311,0,1.854,1.854,0.001,,,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_10_lags_1_sinusoidal_no_quadratic,True,10,quadratic_lags_1_sinusoidal_no,0.59,0.0,402.556,407.739,True,True,False,0.86,0.398,0,1.785,1.832,0.012,1.047,0.009,,,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_10_lags_2_sinusoidal_no_quadratic,True,10,quadratic_lags_2_sinusoidal_no,0.534,0.02,388.156,393.188,True,True,False,0.759,-0.005,0,1.641,1.645,0.331,,,1.004,0.0,,,,,,,,,,
Croplands_cluster_0_yearly_True_window_10_lags_3_sinusoidal_no_quadratic,True,10,quadratic_lags_3_sinusoidal_no,0.299,0.011,374.381,379.257,True,True,False,0.995,-0.863,0,1.781,1.788,0.084,,,,,1.007,0.229,,,,,,,,
Croplands_cluster_0_yearly_True_window_10_lags_4_sinusoidal_no_quadratic,True,10,quadratic_lags_4_sinusoidal_no,0.376,0.064,359.436,364.148,True,True,False,0.66,-0.036,0,1.864,2.101,0.926,,,,,,,1.237,0.008,,,,,,
Croplands_cluster_0_yearly_True_window_10_lags_7_sinusoidal_no_quadratic,True,10,quadratic_lags_7_sinusoidal_no,0.164,0.982,313.069,317.248,True,True,False,1.042,-0.662,0,1.801,2.007,0.116,,,,,,,,,1.206,0.34,,,,
Croplands_cluster_0_yearly_True_window_10_lags_none_sinusoidal_yes_quadratic,True,10,quadratic_lags_none_sinusoidal_yes,0.635,0.0,417.717,424.378,True,True,False,0.642,0.163,0,1.859,1.864,0.001,,,,,,,,,,,1.003,1.003,0.161,0.785
Croplands_cluster_0_yearly_True_window_10_lags_1_sinusoidal_yes_quadratic,True,10,quadratic_lags_1_sinusoidal_yes,0.627,0.0,403.999,411.774,True,True,False,0.615,0.324,0,1.787,1.835,0.011,1.047,0.009,,,,,,,,,1.0,1.002,0.385,0.267
Croplands_cluster_0_yearly_True_window_10_lags_2_sinusoidal_yes_quadratic,True,10,quadratic_lags_2_sinusoidal_yes,0.535,0.028,392.102,399.651,True,True,False,0.757,-0.317,0,1.646,1.657,0.358,,,1.004,0.001,,,,,,,1.0,1.007,0.87,0.91
Croplands_cluster_0_yearly_True_window_10_lags_3_sinusoidal_yes_quadratic,True,10,quadratic_lags_3_sinusoidal_yes,0.365,0.008,375.887,383.2,False,True,False,0.726,-0.743,0,1.789,1.807,0.068,,,,,1.007,0.211,,,,,1.0,1.01,0.202,0.612
Croplands_cluster_0_yearly_True_window_10_lags_4_sinusoidal_yes_quadratic,True,10,quadratic_lags_4_sinusoidal_yes,0.392,0.072,362.807,369.875,True,True,False,0.563,-0.46,0,1.882,2.144,0.882,,,,,,,1.242,0.012,,,1.02,1.0,0.78,0.536
Croplands_cluster_0_yearly_True_window_10_lags_7_sinusoidal_yes_quadratic,True,10,quadratic_lags_7_sinusoidal_yes,0.332,0.768,312.357,318.624,True,True,False,1.142,-3.504,0,1.878,2.202,0.039,,,,,,,,,1.226,0.179,1.094,1.003,0.073,0.829
