analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_segment,p_value_segment,breakpoint,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_True_window_8_lags_3_sinusoidal_no_piecewise,True,8,piecewise_lags_3_sinusoidal_no,0.77,0.0,544.74,551.074,True,False,False,0.432,0.664,0,1.131,1.162,0.013,855.9963515311412,,,,,1.032,0.001,,,,,,,,
Croplands_yearly_True_window_8_lags_4_sinusoidal_no_piecewise,True,8,piecewise_lags_4_sinusoidal_no,0.744,0.0,533.675,539.897,True,False,False,0.356,0.582,0,1.132,1.158,0.036,856.5521572380505,,,,,,,1.027,0.003,,,,,,
Croplands_yearly_True_window_8_lags_5_sinusoidal_no_piecewise,True,8,piecewise_lags_5_sinusoidal_no,0.82,0.0,506.911,513.017,True,False,False,0.595,0.763,0,1.137,1.168,0.009,855.5024672510227,,,,,,,,,1.031,0.0,,,,
Croplands_yearly_True_window_8_lags_none_sinusoidal_yes_piecewise,True,8,piecewise_lags_none_sinusoidal_yes,0.672,0.0,601.502,609.82,True,False,False,0.327,0.621,0,1.126,1.241,0.013,856.0695218852976,,,,,,,,,,,1.111,1.004,0.122,0.469
Croplands_yearly_True_window_8_lags_1_sinusoidal_yes_piecewise,True,8,piecewise_lags_1_sinusoidal_yes,0.758,0.0,576.744,586.569,True,False,False,0.691,0.568,0,1.135,1.254,0.002,854.9564319476696,1.029,0.002,,,,,,,,,1.089,1.001,0.508,0.872
Croplands_yearly_True_window_8_lags_2_sinusoidal_yes_piecewise,True,8,piecewise_lags_2_sinusoidal_yes,0.83,0.0,550.736,560.402,True,False,False,0.658,0.674,0,1.137,1.257,0.001,855.5482902813636,,,1.039,0.0,,,,,,,1.079,1.002,0.708,0.797
Croplands_yearly_True_window_8_lags_3_sinusoidal_yes_piecewise,True,8,piecewise_lags_3_sinusoidal_yes,0.784,0.0,546.607,556.108,True,False,False,0.5,0.638,0,1.143,1.269,0.007,855.9963515311412,,,,,1.035,0.002,,,,,1.087,1.004,0.337,0.34
Croplands_yearly_True_window_8_lags_4_sinusoidal_yes_piecewise,True,8,piecewise_lags_4_sinusoidal_yes,0.766,0.0,534.561,543.893,True,False,False,0.437,0.532,0,1.145,1.278,0.013,856.5521572380505,,,,,,,1.03,0.004,,,1.099,1.005,0.159,0.425
Croplands_yearly_True_window_8_lags_5_sinusoidal_yes_piecewise,True,8,piecewise_lags_5_sinusoidal_yes,0.837,0.0,507.493,516.651,True,False,False,0.656,0.759,0,1.152,1.293,0.003,855.5024672510227,,,,,,,,,1.034,0.0,1.099,1.008,0.152,0.359
Croplands_yearly_False_window_9_lags_none_sinusoidal_no_piecewise,False,9,piecewise_lags_none_sinusoidal_no,0.375,0.0,3005.881,3015.392,False,False,False,0.492,0.366,0,1.635,1.635,0.004,806.6211452063973,,,,,,,,,,,,,,
Croplands_yearly_False_window_9_lags_1_sinusoidal_no_piecewise,False,9,piecewise_lags_1_sinusoidal_no,0.379,0.0,2990.879,3003.538,True,False,False,0.509,0.336,0,1.659,1.689,0.003,806.8242475316274,1.03,0.354,,,,,,,,,,,,
Croplands_yearly_False_window_9_lags_2_sinusoidal_no_piecewise,False,9,piecewise_lags_2_sinusoidal_no,0.385,0.0,2974.813,2987.45,True,False,False,0.498,0.356,0,1.669,1.722,0.002,807.0273498568574,,,1.053,0.662,,,,,,,,,,
Croplands_yearly_False_window_9_lags_3_sinusoidal_no_piecewise,False,9,piecewise_lags_3_sinusoidal_no,0.104,0.002,3116.967,3129.581,False,False,False,0.721,0.094,0,3.479,3.6,0.029,694.052720522559,,,,,1.121,0.594,,,,,,,,
Croplands_yearly_False_window_9_lags_4_sinusoidal_no_piecewise,False,9,piecewise_lags_4_sinusoidal_no,0.384,0.0,2941.035,2953.625,True,False,False,0.499,0.342,0,1.668,1.74,0.003,807.4335545073176,,,,,,,1.072,0.375,,,,,,
Croplands_yearly_False_window_9_lags_5_sinusoidal_no_piecewise,False,9,piecewise_lags_5_sinusoidal_no,0.109,0.003,3082.166,3094.732,False,False,False,0.706,0.094,0,3.5,3.684,0.039,694.0127031223344,,,,,,,,,1.183,0.429,,,,
Croplands_yearly_False_window_9_lags_none_sinusoidal_yes_piecewise,False,9,piecewise_lags_none_sinusoidal_yes,0.379,0.0,3008.9,3024.753,False,False,False,0.498,0.34,0,1.688,1.772,0.006,806.6211452063973,,,,,,,,,,,1.004,1.08,0.352,0.845
Croplands_yearly_False_window_9_lags_1_sinusoidal_yes_piecewise,False,9,piecewise_lags_1_sinusoidal_yes,0.382,0.0,2994.032,3013.02,False,False,False,0.514,0.303,0,1.724,1.856,0.004,806.8242475316274,1.032,0.363,,,,,,,,,1.003,1.096,0.372,0.958
Croplands_yearly_False_window_9_lags_2_sinusoidal_yes_piecewise,False,9,piecewise_lags_2_sinusoidal_yes,0.387,0.0,2978.239,2997.193,True,False,False,0.501,0.332,0,1.749,1.928,0.005,807.0273498568574,,,1.059,0.682,,,,,,,1.005,1.115,0.503,0.794
Croplands_yearly_False_window_9_lags_3_sinusoidal_yes_piecewise,False,9,piecewise_lags_3_sinusoidal_yes,0.11,0.004,3119.916,3138.835,False,False,False,0.731,0.071,0,3.661,3.863,0.042,694.052720522559,,,,,1.13,0.578,,,,,1.0,1.073,0.354,0.801
Croplands_yearly_False_window_9_lags_4_sinusoidal_yes_piecewise,False,9,piecewise_lags_4_sinusoidal_yes,0.387,0.0,2944.206,2963.091,False,False,False,0.505,0.332,0,1.773,2.015,0.005,807.4335545073176,,,,,,,1.084,0.399,,,1.009,1.149,0.377,0.958
Croplands_yearly_False_window_9_lags_5_sinusoidal_yes_piecewise,False,9,piecewise_lags_5_sinusoidal_yes,0.115,0.009,3084.954,3103.804,False,False,False,0.717,0.055,0,3.733,4.026,0.086,694.0127031223344,,,,,,,,,1.2,0.394,1.001,1.092,0.436,0.539
Croplands_yearly_True_window_9_lags_none_sinusoidal_no_piecewise,True,9,piecewise_lags_none_sinusoidal_no,0.636,0.0,599.026,604.017,True,False,False,0.181,0.605,0,1.431,1.431,0.211,801.2813586472664,,,,,,,,,,,,,,
Croplands_yearly_True_window_9_lags_1_sinusoidal_no_piecewise,True,9,piecewise_lags_1_sinusoidal_no,0.775,0.0,567.221,573.771,True,False,False,0.708,0.753,0,1.465,1.473,0.026,797.8889075805857,1.008,0.0,,,,,,,,,,,,
Croplands_yearly_True_window_9_lags_2_sinusoidal_no_piecewise,True,9,piecewise_lags_2_sinusoidal_no,0.817,0.0,546.099,552.542,True,True,False,0.673,0.777,0,1.487,1.505,0.034,797.9058836163316,,,1.019,0.0,,,,,,,,,,
Croplands_yearly_True_window_9_lags_3_sinusoidal_no_piecewise,True,9,piecewise_lags_3_sinusoidal_no,0.786,0.0,538.266,544.6,True,True,False,0.551,0.676,0,1.529,1.581,0.099,797.8776916389431,,,,,1.052,0.0,,,,,,,,
Croplands_yearly_True_window_9_lags_4_sinusoidal_no_piecewise,True,9,piecewise_lags_4_sinusoidal_no,0.781,0.0,525.114,531.335,True,True,False,0.412,0.674,0,1.567,1.639,0.311,796.5949157512028,,,,,,,1.072,0.0,,,,,,
Croplands_yearly_True_window_9_lags_5_sinusoidal_no_piecewise,True,9,piecewise_lags_5_sinusoidal_no,0.856,0.0,496.522,502.628,True,True,False,0.686,0.834,0,1.568,1.627,0.26,797.0594045845646,,,,,,,,,1.059,0.0,,,,
Croplands_yearly_True_window_9_lags_none_sinusoidal_yes_piecewise,True,9,piecewise_lags_none_sinusoidal_yes,0.641,0.0,602.426,610.744,True,False,False,0.193,0.601,0,1.437,1.45,0.238,801.2813586472664,,,,,,,,,,,1.008,1.006,0.516,0.759
Croplands_yearly_True_window_9_lags_1_sinusoidal_yes_piecewise,True,9,piecewise_lags_1_sinusoidal_yes,0.782,0.0,569.904,579.73,True,True,False,0.781,0.713,0,1.475,1.508,0.02,797.8889075805857,1.009,0.0,,,,,,,,,1.006,1.018,0.587,0.37
Croplands_yearly_True_window_9_lags_2_sinusoidal_yes_piecewise,True,9,piecewise_lags_2_sinusoidal_yes,0.827,0.0,548.045,557.711,True,True,False,0.73,0.705,0,1.498,1.54,0.026,797.9058836163316,,,1.019,0.0,,,,,,,1.001,1.022,0.299,0.425
Croplands_yearly_True_window_9_lags_3_sinusoidal_yes_piecewise,True,9,piecewise_lags_3_sinusoidal_yes,0.79,0.0,541.671,551.172,True,True,False,0.559,0.629,0,1.537,1.605,0.129,797.8776916389431,,,,,1.052,0.0,,,,,1.0,1.015,0.558,0.7
Croplands_yearly_True_window_9_lags_4_sinusoidal_yes_piecewise,True,9,piecewise_lags_4_sinusoidal_yes,0.786,0.0,528.426,537.759,True,True,False,0.404,0.635,0,1.571,1.651,0.41,796.5949157512028,,,,,,,1.073,0.0,,,1.0,1.008,0.835,0.469
Croplands_yearly_True_window_9_lags_5_sinusoidal_yes_piecewise,True,9,piecewise_lags_5_sinusoidal_yes,0.866,0.0,497.994,507.152,True,True,False,0.689,0.847,0,1.569,1.632,0.394,797.0594045845646,,,,,,,,,1.06,0.0,1.0,1.003,0.548,0.189
Croplands_yearly_False_window_10_lags_none_sinusoidal_no_piecewise,False,10,piecewise_lags_none_sinusoidal_no,0.386,0.0,2989.071,2998.582,False,False,False,0.499,0.379,0,1.791,1.791,0.005,791.8406478715151,,,,,,,,,,,,,,
Croplands_yearly_False_window_10_lags_1_sinusoidal_no_piecewise,False,10,piecewise_lags_1_sinusoidal_no,0.395,0.0,2972.498,2985.157,True,False,False,0.541,0.361,0,1.817,1.843,0.004,791.8122363549091,1.026,0.114,,,,,,,,,,,,
Croplands_yearly_False_window_10_lags_2_sinusoidal_no_piecewise,False,10,piecewise_lags_2_sinusoidal_no,0.401,0.0,2956.662,2969.298,True,False,False,0.524,0.351,0,1.829,1.877,0.003,791.7838248383031,,,1.048,0.172,,,,,,,,,,
Croplands_yearly_False_window_10_lags_3_sinusoidal_no_piecewise,False,10,piecewise_lags_3_sinusoidal_no,0.135,0.002,3070.053,3082.667,False,False,False,0.708,0.094,0,3.58,3.688,0.038,689.9869840906667,,,,,1.108,0.937,,,,,,,,
Croplands_yearly_False_window_10_lags_4_sinusoidal_no_piecewise,False,10,piecewise_lags_4_sinusoidal_no,0.396,0.0,2924.154,2936.744,True,False,False,0.51,0.35,0,1.838,1.913,0.004,791.7270018050909,,,,,,,1.076,0.255,,,,,,
Croplands_yearly_False_window_10_lags_5_sinusoidal_no_piecewise,False,10,piecewise_lags_5_sinusoidal_no,0.141,0.002,3035.534,3048.101,False,False,False,0.691,0.103,0,3.588,3.757,0.048,689.4425701133333,,,,,,,,,1.169,0.56,,,,
Croplands_yearly_False_window_10_lags_none_sinusoidal_yes_piecewise,False,10,piecewise_lags_none_sinusoidal_yes,0.39,0.0,2991.834,3007.686,False,False,False,0.51,0.361,0,1.857,1.939,0.008,791.8406478715151,,,,,,,,,,,1.006,1.076,0.309,0.77
Croplands_yearly_False_window_10_lags_1_sinusoidal_yes_piecewise,False,10,piecewise_lags_1_sinusoidal_yes,0.398,0.0,2975.394,2994.383,True,False,False,0.553,0.32,0,1.896,2.022,0.005,791.8122363549091,1.029,0.117,,,,,,,,,1.006,1.091,0.307,0.977
Croplands_yearly_False_window_10_lags_2_sinusoidal_yes_piecewise,False,10,piecewise_lags_2_sinusoidal_yes,0.403,0.0,2959.966,2978.92,True,False,False,0.532,0.336,0,1.93,2.106,0.004,791.7838248383031,,,1.054,0.181,,,,,,,1.008,1.114,0.42,0.955
Croplands_yearly_False_window_10_lags_3_sinusoidal_yes_piecewise,False,10,piecewise_lags_3_sinusoidal_yes,0.137,0.006,3073.696,3092.615,False,False,False,0.713,0.087,0,3.772,3.963,0.069,689.9869840906667,,,,,1.116,0.919,,,,,1.0,1.075,0.624,0.802
Croplands_yearly_False_window_10_lags_4_sinusoidal_yes_piecewise,False,10,piecewise_lags_4_sinusoidal_yes,0.401,0.0,2926.926,2945.81,False,False,False,0.522,0.346,0,1.972,2.22,0.005,791.7270018050909,,,,,,,1.088,0.274,,,1.015,1.145,0.281,0.977
Croplands_yearly_False_window_10_lags_5_sinusoidal_yes_piecewise,False,10,piecewise_lags_5_sinusoidal_yes,0.144,0.012,3038.885,3057.735,False,False,False,0.694,0.081,0,3.823,4.098,0.124,689.4425701133333,,,,,,,,,1.184,0.52,1.003,1.088,0.728,0.517
Croplands_yearly_True_window_10_lags_none_sinusoidal_no_piecewise,True,10,piecewise_lags_none_sinusoidal_no,0.649,0.0,593.38,598.37,True,False,False,0.183,0.603,0,1.61,1.61,0.239,773.3960181332424,,,,,,,,,,,,,,
Croplands_yearly_True_window_10_lags_1_sinusoidal_no_piecewise,True,10,piecewise_lags_1_sinusoidal_no,0.763,0.0,565.034,571.585,True,False,False,0.779,0.734,0,1.667,1.668,0.058,769.7965572905741,1.0,0.0,,,,,,,,,,,,
Croplands_yearly_True_window_10_lags_2_sinusoidal_no_piecewise,True,10,piecewise_lags_2_sinusoidal_no,0.822,0.0,541.18,547.624,True,True,False,0.59,0.798,0,1.669,1.67,0.204,772.8824037963607,,,1.0,0.0,,,,,,,,,,
Croplands_yearly_True_window_10_lags_3_sinusoidal_no_piecewise,True,10,piecewise_lags_3_sinusoidal_no,0.792,0.0,533.728,540.062,True,True,False,0.425,0.677,0,1.74,1.765,0.355,771.9280559575474,,,,,1.025,0.0,,,,,,,,
Croplands_yearly_True_window_10_lags_4_sinusoidal_no_piecewise,True,10,piecewise_lags_4_sinusoidal_no,0.777,0.007,522.215,528.437,True,True,False,0.368,0.629,0,1.805,1.874,0.781,772.1952392464934,,,,,,,1.069,0.0,,,,,,
Croplands_yearly_True_window_10_lags_5_sinusoidal_no_piecewise,True,10,piecewise_lags_5_sinusoidal_no,0.867,0.001,490.047,496.152,True,True,False,0.62,0.824,0,1.811,1.877,0.577,772.815484675405,,,,,,,,,1.066,0.0,,,,
Croplands_yearly_True_window_10_lags_none_sinusoidal_yes_piecewise,True,10,piecewise_lags_none_sinusoidal_yes,0.655,0.0,596.717,605.034,True,False,False,0.196,0.597,0,1.614,1.621,0.318,773.3960181332424,,,,,,,,,,,1.0,1.007,0.498,0.735
Croplands_yearly_True_window_10_lags_1_sinusoidal_yes_piecewise,True,10,piecewise_lags_1_sinusoidal_yes,0.77,0.0,567.878,577.704,True,True,False,0.892,0.714,0,1.675,1.687,0.044,769.7965572905741,1.0,0.001,,,,,,,,,1.0,1.012,0.353,0.743
Croplands_yearly_True_window_10_lags_2_sinusoidal_yes_piecewise,True,10,piecewise_lags_2_sinusoidal_yes,0.837,0.0,541.968,551.634,True,True,False,0.699,0.728,0,1.684,1.705,0.137,772.8824037963607,,,1.0,0.0,,,,,,,1.002,1.019,0.105,0.903
Croplands_yearly_True_window_10_lags_3_sinusoidal_yes_piecewise,True,10,piecewise_lags_3_sinusoidal_yes,0.803,0.0,535.718,545.219,True,True,False,0.449,0.584,0,1.759,1.81,0.397,771.9280559575474,,,,,1.026,0.0,,,,,1.015,1.011,0.476,0.287
Croplands_yearly_True_window_10_lags_4_sinusoidal_yes_piecewise,True,10,piecewise_lags_4_sinusoidal_yes,0.792,0.018,523.925,533.257,True,True,False,0.372,0.533,0,1.821,1.909,0.982,772.1952392464934,,,,,,,1.07,0.0,,,1.017,1.002,0.887,0.174
Croplands_yearly_True_window_10_lags_5_sinusoidal_yes_piecewise,True,10,piecewise_lags_5_sinusoidal_yes,0.889,0.002,487.828,496.987,True,True,False,0.631,0.846,0,1.818,1.894,0.95,772.815484675405,,,,,,,,,1.067,0.0,1.009,1.001,0.567,0.028
