analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_quadratic,p_value_quadratic,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
Croplands_yearly_False_window_7_lags_none_sinusoidal_yes_quadratic,False,7,quadratic_lags_none_sinusoidal_yes,0.312,0.0,3060.919,3076.772,True,False,False,0.582,0.284,0,1.871,2.12,0.19,,,,,,,,,,,1.086,1.162,0.665,0.61
Croplands_yearly_False_window_7_lags_1_sinusoidal_yes_quadratic,False,7,quadratic_lags_1_sinusoidal_yes,0.314,0.0,3046.118,3065.106,True,False,False,0.582,0.259,0,1.878,2.122,0.189,1.001,0.875,,,,,,,,,1.086,1.157,0.662,0.548
Croplands_yearly_False_window_7_lags_2_sinusoidal_yes_quadratic,False,7,quadratic_lags_2_sinusoidal_yes,0.324,0.0,3029.084,3048.038,True,False,False,0.564,0.281,0,1.888,2.125,0.221,,,1.003,0.466,,,,,,,1.083,1.152,0.835,0.389
Croplands_yearly_False_window_7_lags_3_sinusoidal_yes_quadratic,False,7,quadratic_lags_3_sinusoidal_yes,0.092,0.0,3165.249,3184.169,False,False,False,1.026,0.016,0,1.896,2.131,0.192,,,,,1.004,0.449,,,,,1.079,1.152,0.254,0.33
Croplands_yearly_False_window_7_lags_4_sinusoidal_yes_quadratic,False,7,quadratic_lags_4_sinusoidal_yes,0.315,0.0,2996.22,3015.105,True,False,False,0.572,0.265,0,1.904,2.143,0.179,,,,,,,1.005,0.861,,,1.075,1.159,0.671,0.603
Croplands_yearly_False_window_7_lags_5_sinusoidal_yes_quadratic,False,7,quadratic_lags_5_sinusoidal_yes,0.09,0.001,3129.058,3147.908,False,False,False,0.993,-0.012,0,1.928,2.173,0.186,,,,,,,,,1.007,0.979,1.073,1.165,0.221,0.425
Croplands_yearly_True_window_7_lags_none_sinusoidal_no_quadratic,True,7,quadratic_lags_none_sinusoidal_no,0.606,0.0,610.138,615.129,True,False,False,0.235,0.577,0,1.872,1.872,0.068,,,,,,,,,,,,,,
Croplands_yearly_True_window_7_lags_1_sinusoidal_no_quadratic,True,7,quadratic_lags_1_sinusoidal_no,0.74,0.0,581.115,587.665,True,False,False,0.808,0.662,0,1.89,1.936,0.002,1.046,0.001,,,,,,,,,,,,
Croplands_yearly_True_window_7_lags_2_sinusoidal_no_quadratic,True,7,quadratic_lags_2_sinusoidal_no,0.81,0.0,556.197,562.641,False,False,False,0.622,0.772,0,1.972,2.033,0.001,,,1.061,0.0,,,,,,,,,,
Croplands_yearly_True_window_7_lags_3_sinusoidal_no_quadratic,True,7,quadratic_lags_3_sinusoidal_no,0.729,0.0,555.714,562.048,False,False,False,0.434,0.534,0,2.06,2.064,0.073,,,,,1.004,0.002,,,,,,,,
Croplands_yearly_True_window_7_lags_4_sinusoidal_no_quadratic,True,7,quadratic_lags_4_sinusoidal_no,0.713,0.0,542.698,548.919,False,False,False,0.362,0.535,0,2.092,2.093,0.133,,,,,,,1.001,0.002,,,,,,
Croplands_yearly_True_window_7_lags_5_sinusoidal_no_quadratic,True,7,quadratic_lags_5_sinusoidal_no,0.793,0.0,516.839,522.944,False,False,False,0.488,0.745,0,1.939,1.94,0.014,,,,,,,,,1.001,0.0,,,,
Croplands_yearly_True_window_7_lags_none_sinusoidal_yes_quadratic,True,7,quadratic_lags_none_sinusoidal_yes,0.617,0.0,613.044,621.362,True,True,False,0.261,0.578,0,1.903,1.939,0.053,,,,,,,,,,,1.035,1.001,0.349,0.797
Croplands_yearly_True_window_7_lags_1_sinusoidal_yes_quadratic,True,7,quadratic_lags_1_sinusoidal_yes,0.741,0.0,584.944,594.769,True,False,False,0.809,0.63,0,1.914,1.988,0.003,1.048,0.001,,,,,,,,,1.026,1.001,0.73,0.88
Croplands_yearly_True_window_7_lags_2_sinusoidal_yes_quadratic,True,7,quadratic_lags_2_sinusoidal_yes,0.811,0.0,559.899,569.564,False,True,False,0.619,0.71,0,1.988,2.065,0.001,,,1.062,0.0,,,,,,,1.015,1.001,0.692,0.766
Croplands_yearly_True_window_7_lags_3_sinusoidal_yes_quadratic,True,7,quadratic_lags_3_sinusoidal_yes,0.733,0.0,559.228,568.729,False,True,False,0.462,0.447,0,2.111,2.162,0.067,,,,,1.004,0.002,,,,,1.02,1.027,0.642,0.66
Croplands_yearly_True_window_7_lags_4_sinusoidal_yes_quadratic,True,7,quadratic_lags_4_sinusoidal_yes,0.721,0.0,545.719,555.052,True,False,False,0.398,0.495,0,2.176,2.254,0.101,,,,,,,1.001,0.003,,,1.056,1.022,0.381,0.838
Croplands_yearly_True_window_7_lags_5_sinusoidal_yes_quadratic,True,7,quadratic_lags_5_sinusoidal_yes,0.795,0.0,520.557,529.715,False,False,False,0.501,0.709,0,1.974,2.011,0.018,,,,,,,,,1.001,0.0,1.024,1.013,0.654,0.875
Croplands_yearly_False_window_8_lags_none_sinusoidal_no_quadratic,False,8,quadratic_lags_none_sinusoidal_no,0.335,0.0,3032.889,3042.4,False,False,False,0.585,0.314,0,1.713,1.713,0.036,,,,,,,,,,,,,,
Croplands_yearly_False_window_8_lags_1_sinusoidal_no_quadratic,False,8,quadratic_lags_1_sinusoidal_no,0.336,0.0,3018.28,3030.939,False,False,False,0.586,0.312,0,1.722,1.723,0.033,1.0,0.985,,,,,,,,,,,,
Croplands_yearly_False_window_8_lags_2_sinusoidal_no_quadratic,False,8,quadratic_lags_2_sinusoidal_no,0.345,0.0,3002.005,3014.641,True,False,False,0.577,0.323,0,1.735,1.735,0.026,,,1.0,0.718,,,,,,,,,,
Croplands_yearly_False_window_8_lags_3_sinusoidal_no_quadratic,False,8,quadratic_lags_3_sinusoidal_no,0.13,0.0,3102.189,3114.802,False,False,False,0.865,0.106,0,1.742,1.743,0.077,,,,,1.0,0.509,,,,,,,,
Croplands_yearly_False_window_8_lags_4_sinusoidal_no_quadratic,False,8,quadratic_lags_4_sinusoidal_no,0.339,0.0,2968.68,2981.27,False,False,False,0.593,0.303,0,1.749,1.751,0.029,,,,,,,1.002,0.58,,,,,,
Croplands_yearly_False_window_8_lags_5_sinusoidal_no_quadratic,False,8,quadratic_lags_5_sinusoidal_no,0.133,0.0,3067.811,3080.378,False,False,False,0.85,0.093,0,1.774,1.778,0.074,,,,,,,,,1.005,0.701,,,,
Croplands_yearly_False_window_8_lags_none_sinusoidal_yes_quadratic,False,8,quadratic_lags_none_sinusoidal_yes,0.338,0.0,3036.038,3051.891,False,False,False,0.585,0.297,0,1.891,2.142,0.06,,,,,,,,,,,1.107,1.143,0.474,0.628
Croplands_yearly_False_window_8_lags_1_sinusoidal_yes_quadratic,False,8,quadratic_lags_1_sinusoidal_yes,0.34,0.0,3021.317,3040.306,False,False,False,0.584,0.296,0,1.901,2.148,0.058,1.0,0.96,,,,,,,,,1.107,1.14,0.471,0.57
Croplands_yearly_False_window_8_lags_2_sinusoidal_yes_quadratic,False,8,quadratic_lags_2_sinusoidal_yes,0.348,0.0,3005.16,3024.115,True,False,False,0.573,0.303,0,1.914,2.159,0.069,,,1.001,0.684,,,,,,,1.104,1.14,0.685,0.444
Croplands_yearly_False_window_8_lags_3_sinusoidal_yes_quadratic,False,8,quadratic_lags_3_sinusoidal_yes,0.138,0.0,3104.572,3123.492,False,False,False,0.862,0.084,0,1.924,2.169,0.151,,,,,1.001,0.456,,,,,1.101,1.143,0.441,0.364
Croplands_yearly_False_window_8_lags_4_sinusoidal_yes_quadratic,False,8,quadratic_lags_4_sinusoidal_yes,0.342,0.0,2971.915,2990.8,False,False,False,0.593,0.29,0,1.93,2.174,0.05,,,,,,,1.003,0.619,,,1.097,1.145,0.477,0.681
Croplands_yearly_False_window_8_lags_5_sinusoidal_yes_quadratic,False,8,quadratic_lags_5_sinusoidal_yes,0.14,0.0,3070.346,3089.196,False,False,False,0.849,0.008,0,1.968,2.225,0.149,,,,,,,,,1.006,0.64,1.095,1.157,0.468,0.388
Croplands_yearly_True_window_8_lags_none_sinusoidal_no_quadratic,True,8,quadratic_lags_none_sinusoidal_no,0.623,0.0,602.874,607.865,True,False,False,0.189,0.602,0,2.027,2.027,0.123,,,,,,,,,,,,,,
Croplands_yearly_True_window_8_lags_1_sinusoidal_no_quadratic,True,8,quadratic_lags_1_sinusoidal_no,0.736,0.0,576.041,582.591,True,False,False,0.636,0.69,0,2.043,2.062,0.007,1.02,0.002,,,,,,,,,,,,
Croplands_yearly_True_window_8_lags_2_sinusoidal_no_quadratic,True,8,quadratic_lags_2_sinusoidal_no,0.795,0.0,553.594,560.038,True,False,False,0.502,0.7,0,2.131,2.141,0.012,,,1.009,0.0,,,,,,,,,,
Croplands_yearly_True_window_8_lags_3_sinusoidal_no_quadratic,True,8,quadratic_lags_3_sinusoidal_no,0.73,0.0,550.547,556.881,True,False,False,0.327,0.559,0,2.318,2.334,0.284,,,,,1.016,0.005,,,,,,,,
Croplands_yearly_True_window_8_lags_4_sinusoidal_no_quadratic,True,8,quadratic_lags_4_sinusoidal_no,0.709,0.0,538.097,544.319,True,False,False,0.279,0.555,0,2.415,2.445,0.463,,,,,,,1.03,0.006,,,,,,
Croplands_yearly_True_window_8_lags_5_sinusoidal_no_quadratic,True,8,quadratic_lags_5_sinusoidal_no,0.79,0.0,512.093,518.199,True,False,False,0.487,0.752,0,2.13,2.159,0.128,,,,,,,,,1.029,0.0,,,,
Croplands_yearly_True_window_8_lags_none_sinusoidal_yes_quadratic,True,8,quadratic_lags_none_sinusoidal_yes,0.631,0.0,606.035,614.353,True,False,False,0.204,0.594,0,2.032,2.037,0.133,,,,,,,,,,,1.0,1.004,0.442,0.719
Croplands_yearly_True_window_8_lags_1_sinusoidal_yes_quadratic,True,8,quadratic_lags_1_sinusoidal_yes,0.737,0.0,579.796,589.622,True,False,False,0.663,0.647,0,2.049,2.076,0.008,1.02,0.003,,,,,,,,,1.0,1.006,0.703,0.811
Croplands_yearly_True_window_8_lags_2_sinusoidal_yes_quadratic,True,8,quadratic_lags_2_sinusoidal_yes,0.8,0.0,556.744,566.409,True,True,False,0.52,0.618,0,2.141,2.158,0.013,,,1.01,0.0,,,,,,,1.002,1.006,0.414,0.853
Croplands_yearly_True_window_8_lags_3_sinusoidal_yes_quadratic,True,8,quadratic_lags_3_sinusoidal_yes,0.735,0.0,553.934,563.435,True,True,False,0.34,0.49,0,2.323,2.343,0.278,,,,,1.016,0.006,,,,,1.001,1.003,0.991,0.479
Croplands_yearly_True_window_8_lags_4_sinusoidal_yes_quadratic,True,8,quadratic_lags_4_sinusoidal_yes,0.716,0.0,541.339,550.671,True,False,False,0.289,0.49,0,2.433,2.477,0.431,,,,,,,1.031,0.008,,,1.013,1.001,0.613,0.546
Croplands_yearly_True_window_8_lags_5_sinusoidal_yes_quadratic,True,8,quadratic_lags_5_sinusoidal_yes,0.793,0.0,515.523,524.682,True,False,False,0.477,0.746,0,2.131,2.16,0.136,,,,,,,,,1.029,0.0,1.001,1.0,0.731,0.558
Croplands_yearly_False_window_9_lags_none_sinusoidal_no_quadratic,False,9,quadratic_lags_none_sinusoidal_no,0.366,0.0,3008.441,3017.953,False,False,False,0.486,0.358,0,1.729,1.729,0.014,,,,,,,,,,,,,,
Croplands_yearly_False_window_9_lags_1_sinusoidal_no_quadratic,False,9,quadratic_lags_1_sinusoidal_no,0.369,0.0,2993.642,3006.301,False,False,False,0.503,0.33,0,1.739,1.739,0.013,1.0,0.389,,,,,,,,,,,,
Croplands_yearly_False_window_9_lags_2_sinusoidal_no_quadratic,False,9,quadratic_lags_2_sinusoidal_no,0.375,0.0,2977.703,2990.339,True,False,False,0.492,0.35,0,1.746,1.746,0.009,,,1.0,0.666,,,,,,,,,,
Croplands_yearly_False_window_9_lags_3_sinusoidal_no_quadratic,False,9,quadratic_lags_3_sinusoidal_no,0.095,0.0,3118.772,3131.385,False,False,False,0.704,0.085,0,1.752,1.752,0.082,,,,,1.0,0.506,,,,,,,,
Croplands_yearly_False_window_9_lags_4_sinusoidal_no_quadratic,False,9,quadratic_lags_4_sinusoidal_no,0.375,0.0,2943.558,2956.148,True,False,False,0.494,0.335,0,1.757,1.757,0.011,,,,,,,1.0,0.313,,,,,,
Croplands_yearly_False_window_9_lags_5_sinusoidal_no_quadratic,False,9,quadratic_lags_5_sinusoidal_no,0.102,0.0,3083.49,3096.056,False,False,False,0.694,0.07,0,1.796,1.798,0.085,,,,,,,,,1.002,0.341,,,,
Croplands_yearly_False_window_9_lags_none_sinusoidal_yes_quadratic,False,9,quadratic_lags_none_sinusoidal_yes,0.369,0.0,3011.695,3027.548,False,False,False,0.492,0.336,0,1.936,2.22,0.027,,,,,,,,,,,1.091,1.193,0.449,0.76
Croplands_yearly_False_window_9_lags_1_sinusoidal_yes_quadratic,False,9,quadratic_lags_1_sinusoidal_yes,0.371,0.0,2997.047,3016.036,False,False,False,0.507,0.29,0,1.948,2.231,0.023,1.0,0.4,,,,,,,,,1.091,1.192,0.472,0.87
Croplands_yearly_False_window_9_lags_2_sinusoidal_yes_quadratic,False,9,quadratic_lags_2_sinusoidal_yes,0.377,0.0,2981.268,3000.222,True,False,False,0.494,0.325,0,1.961,2.25,0.024,,,1.0,0.69,,,,,,,1.09,1.198,0.618,0.719
Croplands_yearly_False_window_9_lags_3_sinusoidal_yes_quadratic,False,9,quadratic_lags_3_sinusoidal_yes,0.099,0.0,3122.084,3141.003,False,False,False,0.713,0.063,0,1.97,2.26,0.153,,,,,1.0,0.475,,,,,1.088,1.202,0.568,0.602
Croplands_yearly_False_window_9_lags_4_sinusoidal_yes_quadratic,False,9,quadratic_lags_4_sinusoidal_yes,0.377,0.0,2946.953,2965.838,False,False,False,0.499,0.324,0,1.975,2.265,0.02,,,,,,,1.001,0.33,,,1.086,1.203,0.457,0.923
Croplands_yearly_False_window_9_lags_5_sinusoidal_yes_quadratic,False,9,quadratic_lags_5_sinusoidal_yes,0.107,0.0,3086.439,3105.289,False,False,False,0.704,0.035,0,2.03,2.328,0.217,,,,,,,,,1.003,0.307,1.077,1.218,0.652,0.396
Croplands_yearly_True_window_9_lags_none_sinusoidal_no_quadratic,True,9,quadratic_lags_none_sinusoidal_no,0.628,0.0,599.801,604.791,True,False,False,0.182,0.605,0,2.064,2.064,0.354,,,,,,,,,,,,,,
Croplands_yearly_True_window_9_lags_1_sinusoidal_no_quadratic,True,9,quadratic_lags_1_sinusoidal_no,0.764,0.0,568.949,575.5,True,True,False,0.687,0.744,0,2.183,2.183,0.064,1.0,0.0,,,,,,,,,,,,
Croplands_yearly_True_window_9_lags_2_sinusoidal_no_quadratic,True,9,quadratic_lags_2_sinusoidal_no,0.801,0.0,549.367,555.811,True,True,False,0.611,0.745,0,2.229,2.232,0.203,,,1.004,0.0,,,,,,,,,,
Croplands_yearly_True_window_9_lags_3_sinusoidal_no_quadratic,True,9,quadratic_lags_3_sinusoidal_no,0.774,0.0,540.264,546.598,True,True,False,0.527,0.682,0,2.546,2.553,0.324,,,,,1.006,0.0,,,,,,,,
Croplands_yearly_True_window_9_lags_4_sinusoidal_no_quadratic,True,9,quadratic_lags_4_sinusoidal_no,0.775,0.0,526.143,532.365,True,True,False,0.402,0.686,0,2.618,2.652,0.719,,,,,,,1.035,0.0,,,,,,
Croplands_yearly_True_window_9_lags_5_sinusoidal_no_quadratic,True,9,quadratic_lags_5_sinusoidal_no,0.851,0.0,497.688,503.794,True,True,False,0.67,0.83,0,2.243,2.315,0.613,,,,,,,,,1.073,0.0,,,,
Croplands_yearly_True_window_9_lags_none_sinusoidal_yes_quadratic,True,9,quadratic_lags_none_sinusoidal_yes,0.633,0.0,603.313,611.631,True,False,False,0.19,0.594,0,2.096,2.126,0.428,,,,,,,,,,,1.008,1.022,0.58,0.73
Croplands_yearly_True_window_9_lags_1_sinusoidal_yes_quadratic,True,9,quadratic_lags_1_sinusoidal_yes,0.772,0.0,571.568,581.393,True,True,False,0.769,0.707,0,2.246,2.3,0.046,1.0,0.0,,,,,,,,,1.011,1.043,0.461,0.425
Croplands_yearly_True_window_9_lags_2_sinusoidal_yes_quadratic,True,9,quadratic_lags_2_sinusoidal_yes,0.811,0.0,551.383,561.049,True,True,False,0.673,0.655,0,2.302,2.365,0.139,,,1.004,0.0,,,,,,,1.014,1.045,0.258,0.525
Croplands_yearly_True_window_9_lags_3_sinusoidal_yes_quadratic,True,9,quadratic_lags_3_sinusoidal_yes,0.78,0.0,543.316,552.818,True,True,False,0.541,0.629,0,2.589,2.623,0.329,,,,,1.007,0.0,,,,,1.012,1.016,0.455,0.645
Croplands_yearly_True_window_9_lags_4_sinusoidal_yes_quadratic,True,9,quadratic_lags_4_sinusoidal_yes,0.781,0.0,529.185,538.517,True,True,False,0.39,0.643,0,2.65,2.705,0.805,,,,,,,1.035,0.0,,,1.002,1.018,0.752,0.409
Croplands_yearly_True_window_9_lags_5_sinusoidal_yes_quadratic,True,9,quadratic_lags_5_sinusoidal_yes,0.863,0.0,498.743,507.901,True,True,False,0.672,0.849,0,2.279,2.383,0.73,,,,,,,,,1.075,0.0,1.006,1.023,0.503,0.163
Croplands_yearly_False_window_10_lags_none_sinusoidal_no_quadratic,False,10,quadratic_lags_none_sinusoidal_no,0.377,0.0,2991.592,3001.103,False,False,False,0.493,0.373,0,1.733,1.733,0.021,,,,,,,,,,,,,,
Croplands_yearly_False_window_10_lags_1_sinusoidal_no_quadratic,False,10,quadratic_lags_1_sinusoidal_no,0.385,0.0,2975.185,2987.844,True,False,False,0.534,0.354,0,1.744,1.745,0.017,1.0,0.12,,,,,,,,,,,,
Croplands_yearly_False_window_10_lags_2_sinusoidal_no_quadratic,False,10,quadratic_lags_2_sinusoidal_no,0.392,0.0,2959.299,2971.935,True,False,False,0.517,0.34,0,1.751,1.751,0.01,,,1.0,0.162,,,,,,,,,,
Croplands_yearly_False_window_10_lags_3_sinusoidal_no_quadratic,False,10,quadratic_lags_3_sinusoidal_no,0.125,0.0,3071.924,3084.537,False,False,False,0.689,0.077,0,1.758,1.759,0.115,,,,,1.0,0.832,,,,,,,,
Croplands_yearly_False_window_10_lags_4_sinusoidal_no_quadratic,False,10,quadratic_lags_4_sinusoidal_no,0.388,0.0,2926.617,2939.207,True,False,False,0.503,0.345,0,1.763,1.764,0.016,,,,,,,1.001,0.22,,,,,,
Croplands_yearly_False_window_10_lags_5_sinusoidal_no_quadratic,False,10,quadratic_lags_5_sinusoidal_no,0.133,0.0,3037.149,3049.716,False,False,False,0.678,0.087,0,1.809,1.812,0.126,,,,,,,,,1.002,0.473,,,,
Croplands_yearly_False_window_10_lags_none_sinusoidal_yes_quadratic,False,10,quadratic_lags_none_sinusoidal_yes,0.38,0.0,2994.751,3010.604,True,False,False,0.5,0.358,0,1.934,2.209,0.039,,,,,,,,,,,1.106,1.169,0.457,0.667
Croplands_yearly_False_window_10_lags_1_sinusoidal_yes_quadratic,False,10,quadratic_lags_1_sinusoidal_yes,0.387,0.0,2978.552,2997.54,True,False,False,0.54,0.312,0,1.949,2.224,0.026,1.0,0.125,,,,,,,,,1.105,1.169,0.457,0.873
Croplands_yearly_False_window_10_lags_2_sinusoidal_yes_quadratic,False,10,quadratic_lags_2_sinusoidal_yes,0.393,0.0,2962.938,2981.893,True,False,False,0.521,0.319,0,1.962,2.243,0.02,,,1.0,0.17,,,,,,,1.105,1.175,0.583,0.876
Croplands_yearly_False_window_10_lags_3_sinusoidal_yes_quadratic,False,10,quadratic_lags_3_sinusoidal_yes,0.127,0.0,3075.592,3094.512,False,False,False,0.692,0.071,0,1.97,2.248,0.222,,,,,1.0,0.802,,,,,1.102,1.176,0.864,0.604
Croplands_yearly_False_window_10_lags_4_sinusoidal_yes_quadratic,False,10,quadratic_lags_4_sinusoidal_yes,0.39,0.0,2929.852,2948.737,True,False,False,0.511,0.339,0,1.977,2.257,0.024,,,,,,,1.001,0.234,,,1.1,1.18,0.408,0.89
Croplands_yearly_False_window_10_lags_5_sinusoidal_yes_quadratic,False,10,quadratic_lags_5_sinusoidal_yes,0.137,0.0,3040.331,3059.181,False,False,False,0.681,0.07,0,2.045,2.34,0.325,,,,,,,,,1.003,0.438,1.091,1.2,0.97,0.381
Croplands_yearly_True_window_10_lags_none_sinusoidal_no_quadratic,True,10,quadratic_lags_none_sinusoidal_no,0.644,0.0,593.999,598.99,True,False,False,0.172,0.593,0,2.162,2.162,0.365,,,,,,,,,,,,,,
Croplands_yearly_True_window_10_lags_1_sinusoidal_no_quadratic,True,10,quadratic_lags_1_sinusoidal_no,0.757,0.0,566.016,572.567,True,False,False,0.755,0.725,0,2.309,2.318,0.098,1.009,0.0,,,,,,,,,,,,
Croplands_yearly_True_window_10_lags_2_sinusoidal_no_quadratic,True,10,quadratic_lags_2_sinusoidal_no,0.817,0.0,542.232,548.676,True,True,False,0.562,0.793,0,2.384,2.413,0.406,,,1.028,0.0,,,,,,,,,,
Croplands_yearly_True_window_10_lags_3_sinusoidal_no_quadratic,True,10,quadratic_lags_3_sinusoidal_no,0.788,0.0,534.378,540.712,True,True,False,0.421,0.682,0,2.836,2.875,0.592,,,,,1.039,0.0,,,,,,,,
Croplands_yearly_True_window_10_lags_4_sinusoidal_no_quadratic,True,10,quadratic_lags_4_sinusoidal_no,0.777,0.0,522.271,528.493,True,True,False,0.368,0.635,0,2.998,3.088,0.866,,,,,,,1.09,0.0,,,,,,
Croplands_yearly_True_window_10_lags_5_sinusoidal_no_quadratic,True,10,quadratic_lags_5_sinusoidal_no,0.866,0.0,490.325,496.43,True,True,False,0.626,0.832,0,2.479,2.581,0.792,,,,,,,,,1.102,0.0,,,,
Croplands_yearly_True_window_10_lags_none_sinusoidal_yes_quadratic,True,10,quadratic_lags_none_sinusoidal_yes,0.65,0.0,597.355,605.673,True,False,False,0.183,0.584,0,2.248,2.323,0.503,,,,,,,,,,,1.072,1.003,0.517,0.709
Croplands_yearly_True_window_10_lags_1_sinusoidal_yes_quadratic,True,10,quadratic_lags_1_sinusoidal_yes,0.766,0.0,568.577,578.403,True,True,False,0.889,0.702,0,2.418,2.51,0.063,1.01,0.001,,,,,,,,,1.072,1.01,0.289,0.776
Croplands_yearly_True_window_10_lags_2_sinusoidal_yes_quadratic,True,10,quadratic_lags_2_sinusoidal_yes,0.833,0.0,542.803,552.469,True,True,False,0.682,0.722,0,2.511,2.633,0.218,,,1.031,0.0,,,,,,,1.077,1.014,0.095,0.858
Croplands_yearly_True_window_10_lags_3_sinusoidal_yes_quadratic,True,10,quadratic_lags_3_sinusoidal_yes,0.801,0.0,536.051,545.553,True,True,False,0.45,0.586,0,2.99,3.116,0.504,,,,,1.042,0.0,,,,,1.08,1.004,0.429,0.259
Croplands_yearly_True_window_10_lags_4_sinusoidal_yes_quadratic,True,10,quadratic_lags_4_sinusoidal_yes,0.793,0.0,523.751,533.083,True,True,False,0.367,0.536,0,3.144,3.314,0.706,,,,,,,1.097,0.0,,,1.062,1.011,0.824,0.155
Croplands_yearly_True_window_10_lags_5_sinusoidal_yes_quadratic,True,10,quadratic_lags_5_sinusoidal_yes,0.889,0.0,487.801,496.959,True,True,False,0.631,0.852,0,2.621,2.829,0.872,,,,,,,,,1.112,0.0,1.082,1.014,0.542,0.025
