analysis_name,yearly_aggregate,window_size,config_type,r_squared,p_value,aic,bic,is_normal,is_homoscedastic,no_autocorrelation,durbin_watson,cv_r2_score,cv_r2_std,vif_PPT,vif_ortho_PPT_lag1,p_value_lag1,vif_ortho_PPT_lag2,p_value_lag2,vif_ortho_PPT_lag3,p_value_lag3,vif_ortho_PPT_lag4,p_value_lag4,vif_ortho_PPT_lag5,p_value_lag5,vif_ortho_sin_cycle,vif_ortho_cos_cycle,p_value_sin,p_value_cos
CPER_yearly_True_window_8_lags_4_sinusoidal_no_linear,True,8,linear_lags_4_sinusoidal_no,0.672,0.113,375.861,380.351,True,True,False,0.564,0.611,0,1.0,,,,,,,1.0,0.0,,,,,,
CPER_yearly_True_window_8_lags_5_sinusoidal_no_linear,True,8,linear_lags_5_sinusoidal_no,0.719,0.942,360.421,364.818,True,True,False,0.535,0.619,0,1.0,,,,,,,,,1.0,0.0,,,,
CPER_yearly_True_window_8_lags_none_sinusoidal_yes_linear,True,8,linear_lags_none_sinusoidal_yes,0.62,0.0,426.088,432.532,True,True,False,0.308,0.369,0,1.0,,,,,,,,,,,1.0,1.0,0.516,0.0
CPER_yearly_True_window_8_lags_1_sinusoidal_yes_linear,True,8,linear_lags_1_sinusoidal_yes,0.712,0.001,405.52,413.438,True,True,False,0.684,0.459,0,1.0,1.0,0.071,,,,,,,,,1.0,1.0,0.285,0.0
CPER_yearly_True_window_8_lags_2_sinusoidal_yes_linear,True,8,linear_lags_2_sinusoidal_yes,0.777,0.017,387.081,394.858,True,True,False,0.71,0.626,0,1.0,,,1.0,0.0,,,,,,,1.0,1.0,0.129,0.0
CPER_yearly_True_window_8_lags_3_sinusoidal_yes_linear,True,8,linear_lags_3_sinusoidal_yes,0.826,0.077,369.755,377.387,True,True,False,0.708,0.759,0,1.0,,,,,1.0,0.0,,,,,1.0,1.0,0.083,0.0
CPER_yearly_True_window_8_lags_4_sinusoidal_yes_linear,True,8,linear_lags_4_sinusoidal_yes,0.824,0.093,359.315,366.798,True,True,False,0.764,0.749,0,1.0,,,,,,,1.0,0.0,,,1.0,1.0,0.41,0.0
CPER_yearly_True_window_8_lags_5_sinusoidal_yes_linear,True,8,linear_lags_5_sinusoidal_yes,0.828,0.366,348.609,355.938,True,True,False,0.74,0.767,0,1.0,,,,,,,,,1.0,0.0,1.0,1.0,0.882,0.0
CPER_yearly_False_window_9_lags_none_sinusoidal_no_linear,False,9,linear_lags_none_sinusoidal_no,0.363,0.0,432.843,436.065,False,False,False,0.267,0.257,0,1.0,,,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_1_sinusoidal_no_linear,False,9,linear_lags_1_sinusoidal_no,0.381,0.001,421.659,426.41,True,True,False,0.411,0.255,0,1.0,1.0,0.156,,,,,,,,,,,,
CPER_yearly_False_window_9_lags_2_sinusoidal_no_linear,False,9,linear_lags_2_sinusoidal_no,0.509,0.008,403.352,408.018,True,True,False,0.37,0.41,0,1.0,,,1.0,0.003,,,,,,,,,,
CPER_yearly_False_window_9_lags_3_sinusoidal_no_linear,False,9,linear_lags_3_sinusoidal_no,0.63,0.053,383.705,388.284,True,True,False,0.585,0.605,0,1.0,,,,,1.0,0.0,,,,,,,,
CPER_yearly_False_window_9_lags_4_sinusoidal_no_linear,False,9,linear_lags_4_sinusoidal_no,0.67,0.141,368.723,373.212,False,True,False,0.735,0.593,0,1.0,,,,,,,1.0,0.0,,,,,,
CPER_yearly_False_window_9_lags_5_sinusoidal_no_linear,False,9,linear_lags_5_sinusoidal_no,0.761,0.873,348.439,352.836,True,True,False,0.737,0.731,0,1.0,,,,,,,,,1.0,0.0,,,,
CPER_yearly_False_window_9_lags_none_sinusoidal_yes_linear,False,9,linear_lags_none_sinusoidal_yes,0.614,0.0,418.246,424.69,True,True,False,0.376,0.423,0,1.0,,,,,,,,,,,1.0,1.0,0.848,0.0
CPER_yearly_False_window_9_lags_1_sinusoidal_yes_linear,False,9,linear_lags_1_sinusoidal_yes,0.686,0.005,401.265,409.182,True,True,False,0.732,0.398,0,1.0,1.0,0.037,,,,,,,,,1.0,1.0,0.468,0.0
CPER_yearly_False_window_9_lags_2_sinusoidal_yes_linear,False,9,linear_lags_2_sinusoidal_yes,0.767,0.093,381.301,389.077,True,True,False,0.869,0.666,0,1.0,,,1.0,0.0,,,,,,,1.0,1.0,0.185,0.0
CPER_yearly_False_window_9_lags_3_sinusoidal_yes_linear,False,9,linear_lags_3_sinusoidal_yes,0.816,0.289,364.015,371.647,True,True,False,0.826,0.711,0,1.0,,,,,1.0,0.0,,,,,1.0,1.0,0.133,0.0
CPER_yearly_False_window_9_lags_4_sinusoidal_yes_linear,False,9,linear_lags_4_sinusoidal_yes,0.806,0.189,355.219,362.702,True,True,False,1.001,0.762,0,1.0,,,,,,,1.0,0.0,,,1.0,1.0,0.745,0.0
CPER_yearly_False_window_9_lags_5_sinusoidal_yes_linear,False,9,linear_lags_5_sinusoidal_yes,0.852,0.657,337.22,344.548,True,True,False,0.96,0.802,0,1.0,,,,,,,,,1.0,0.0,1.0,1.0,0.655,0.0
CPER_yearly_True_window_9_lags_none_sinusoidal_no_linear,True,9,linear_lags_none_sinusoidal_no,0.363,0.0,432.843,436.065,False,False,False,0.267,0.257,0,1.0,,,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_1_sinusoidal_no_linear,True,9,linear_lags_1_sinusoidal_no,0.381,0.001,421.659,426.41,True,True,False,0.411,0.255,0,1.0,1.0,0.156,,,,,,,,,,,,
CPER_yearly_True_window_9_lags_2_sinusoidal_no_linear,True,9,linear_lags_2_sinusoidal_no,0.509,0.008,403.352,408.018,True,True,False,0.37,0.41,0,1.0,,,1.0,0.003,,,,,,,,,,
CPER_yearly_True_window_9_lags_3_sinusoidal_no_linear,True,9,linear_lags_3_sinusoidal_no,0.63,0.053,383.705,388.284,True,True,False,0.585,0.605,0,1.0,,,,,1.0,0.0,,,,,,,,
CPER_yearly_True_window_9_lags_4_sinusoidal_no_linear,True,9,linear_lags_4_sinusoidal_no,0.67,0.141,368.723,373.212,False,True,False,0.735,0.593,0,1.0,,,,,,,1.0,0.0,,,,,,
CPER_yearly_True_window_9_lags_5_sinusoidal_no_linear,True,9,linear_lags_5_sinusoidal_no,0.761,0.873,348.439,352.836,True,True,False,0.737,0.731,0,1.0,,,,,,,,,1.0,0.0,,,,
CPER_yearly_True_window_9_lags_none_sinusoidal_yes_linear,True,9,linear_lags_none_sinusoidal_yes,0.614,0.0,418.246,424.69,True,True,False,0.376,0.423,0,1.0,,,,,,,,,,,1.0,1.0,0.848,0.0
CPER_yearly_True_window_9_lags_1_sinusoidal_yes_linear,True,9,linear_lags_1_sinusoidal_yes,0.686,0.005,401.265,409.182,True,True,False,0.732,0.398,0,1.0,1.0,0.037,,,,,,,,,1.0,1.0,0.468,0.0
CPER_yearly_True_window_9_lags_2_sinusoidal_yes_linear,True,9,linear_lags_2_sinusoidal_yes,0.767,0.093,381.301,389.077,True,True,False,0.869,0.666,0,1.0,,,1.0,0.0,,,,,,,1.0,1.0,0.185,0.0
CPER_yearly_True_window_9_lags_3_sinusoidal_yes_linear,True,9,linear_lags_3_sinusoidal_yes,0.816,0.289,364.015,371.647,True,True,False,0.826,0.711,0,1.0,,,,,1.0,0.0,,,,,1.0,1.0,0.133,0.0
CPER_yearly_True_window_9_lags_4_sinusoidal_yes_linear,True,9,linear_lags_4_sinusoidal_yes,0.806,0.189,355.219,362.702,True,True,False,1.001,0.762,0,1.0,,,,,,,1.0,0.0,,,1.0,1.0,0.745,0.0
CPER_yearly_True_window_9_lags_5_sinusoidal_yes_linear,True,9,linear_lags_5_sinusoidal_yes,0.852,0.657,337.22,344.548,True,True,False,0.96,0.802,0,1.0,,,,,,,,,1.0,0.0,1.0,1.0,0.655,0.0
CPER_yearly_False_window_10_lags_none_sinusoidal_no_linear,False,10,linear_lags_none_sinusoidal_no,0.32,0.0,425.458,428.68,False,True,False,0.24,0.283,0,1.0,,,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_1_sinusoidal_no_linear,False,10,linear_lags_1_sinusoidal_no,0.326,0.003,414.517,419.268,True,True,False,0.335,0.271,0,1.0,1.0,0.196,,,,,,,,,,,,
CPER_yearly_False_window_10_lags_2_sinusoidal_no_linear,False,10,linear_lags_2_sinusoidal_no,0.472,0.026,396.209,400.875,True,True,False,0.414,0.257,0,1.0,,,1.0,0.004,,,,,,,,,,
CPER_yearly_False_window_10_lags_3_sinusoidal_no_linear,False,10,linear_lags_3_sinusoidal_no,0.626,0.131,374.924,379.504,True,True,False,0.56,0.605,0,1.0,,,,,1.0,0.0,,,,,,,,
CPER_yearly_False_window_10_lags_4_sinusoidal_no_linear,False,10,linear_lags_4_sinusoidal_no,0.674,0.338,359.134,363.623,True,True,False,0.838,0.618,0,1.0,,,,,,,1.0,0.0,,,,,,
CPER_yearly_False_window_10_lags_5_sinusoidal_no_linear,False,10,linear_lags_5_sinusoidal_no,0.777,0.556,337.536,341.933,True,True,False,0.8,0.738,0,1.0,,,,,,,,,1.0,0.0,,,,
CPER_yearly_False_window_10_lags_none_sinusoidal_yes_linear,False,10,linear_lags_none_sinusoidal_yes,0.559,0.001,413.426,419.87,True,True,False,0.308,0.466,0,1.0,,,,,,,,,,,1.0,1.0,0.344,0.0
CPER_yearly_False_window_10_lags_1_sinusoidal_yes_linear,False,10,linear_lags_1_sinusoidal_yes,0.647,0.017,395.263,403.181,True,True,False,0.643,0.274,0,1.0,1.0,0.053,,,,,,,,,1.0,1.0,0.132,0.0
CPER_yearly_False_window_10_lags_2_sinusoidal_yes_linear,False,10,linear_lags_2_sinusoidal_yes,0.752,0.255,373.787,381.563,True,True,False,0.715,0.407,0,1.0,,,1.0,0.0,,,,,,,1.0,1.0,0.033,0.0
CPER_yearly_False_window_10_lags_3_sinusoidal_yes_linear,False,10,linear_lags_3_sinusoidal_yes,0.816,0.61,354.866,362.497,True,True,False,0.772,0.692,0,1.0,,,,,1.0,0.0,,,,,1.0,1.0,0.018,0.0
CPER_yearly_False_window_10_lags_4_sinusoidal_yes_linear,False,10,linear_lags_4_sinusoidal_yes,0.793,0.379,348.161,355.644,True,True,False,0.928,0.755,0,1.0,,,,,,,1.0,0.0,,,1.0,1.0,0.336,0.001
CPER_yearly_False_window_10_lags_5_sinusoidal_yes_linear,False,10,linear_lags_5_sinusoidal_yes,0.834,0.824,332.04,339.368,False,True,False,0.899,0.773,0,1.0,,,,,,,,,1.0,0.0,1.0,1.0,0.796,0.005
CPER_yearly_True_window_10_lags_none_sinusoidal_no_linear,True,10,linear_lags_none_sinusoidal_no,0.32,0.0,425.458,428.68,False,True,False,0.24,0.283,0,1.0,,,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_1_sinusoidal_no_linear,True,10,linear_lags_1_sinusoidal_no,0.326,0.003,414.517,419.268,True,True,False,0.335,0.271,0,1.0,1.0,0.196,,,,,,,,,,,,
CPER_yearly_True_window_10_lags_2_sinusoidal_no_linear,True,10,linear_lags_2_sinusoidal_no,0.472,0.026,396.209,400.875,True,True,False,0.414,0.257,0,1.0,,,1.0,0.004,,,,,,,,,,
CPER_yearly_True_window_10_lags_3_sinusoidal_no_linear,True,10,linear_lags_3_sinusoidal_no,0.626,0.131,374.924,379.504,True,True,False,0.56,0.605,0,1.0,,,,,1.0,0.0,,,,,,,,
CPER_yearly_True_window_10_lags_4_sinusoidal_no_linear,True,10,linear_lags_4_sinusoidal_no,0.674,0.338,359.134,363.623,True,True,False,0.838,0.618,0,1.0,,,,,,,1.0,0.0,,,,,,
CPER_yearly_True_window_10_lags_5_sinusoidal_no_linear,True,10,linear_lags_5_sinusoidal_no,0.777,0.556,337.536,341.933,True,True,False,0.8,0.738,0,1.0,,,,,,,,,1.0,0.0,,,,
CPER_yearly_True_window_10_lags_none_sinusoidal_yes_linear,True,10,linear_lags_none_sinusoidal_yes,0.559,0.001,413.426,419.87,True,True,False,0.308,0.466,0,1.0,,,,,,,,,,,1.0,1.0,0.344,0.0
CPER_yearly_True_window_10_lags_1_sinusoidal_yes_linear,True,10,linear_lags_1_sinusoidal_yes,0.647,0.017,395.263,403.181,True,True,False,0.643,0.274,0,1.0,1.0,0.053,,,,,,,,,1.0,1.0,0.132,0.0
CPER_yearly_True_window_10_lags_2_sinusoidal_yes_linear,True,10,linear_lags_2_sinusoidal_yes,0.752,0.255,373.787,381.563,True,True,False,0.715,0.407,0,1.0,,,1.0,0.0,,,,,,,1.0,1.0,0.033,0.0
CPER_yearly_True_window_10_lags_3_sinusoidal_yes_linear,True,10,linear_lags_3_sinusoidal_yes,0.816,0.61,354.866,362.497,True,True,False,0.772,0.692,0,1.0,,,,,1.0,0.0,,,,,1.0,1.0,0.018,0.0
CPER_yearly_True_window_10_lags_4_sinusoidal_yes_linear,True,10,linear_lags_4_sinusoidal_yes,0.793,0.379,348.161,355.644,True,True,False,0.928,0.755,0,1.0,,,,,,,1.0,0.0,,,1.0,1.0,0.336,0.001
CPER_yearly_True_window_10_lags_5_sinusoidal_yes_linear,True,10,linear_lags_5_sinusoidal_yes,0.834,0.824,332.04,339.368,False,True,False,0.899,0.773,0,1.0,,,,,,,,,1.0,0.0,1.0,1.0,0.796,0.005
